Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
0.271,42396,29.000,15.000,0.073,N/A,2.000,10.000,43.000,2520.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.774,42396,29.000,15.000,0.073,N/A,2.000,10.000,43.000,2520.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.279,42396,29.000,15.000,0.080,N/A,0.000,15.000,43.000,945.000,5001.000,0.870,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.784,42396,29.000,15.000,0.080,N/A,0.000,15.000,43.000,945.000,5001.000,0.870,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.288,42396,29.000,20.000,0.426,N/A,1.000,14.000,43.000,705.000,5001.000,0.870,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.792,42396,29.000,20.000,0.426,N/A,1.000,14.000,43.000,705.000,5001.000,0.870,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.298,42396,30.000,20.000,0.041,N/A,2.000,17.000,43.000,555.000,810.000,0.870,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.802,42396,30.000,20.000,0.041,N/A,2.000,17.000,43.000,555.000,810.000,0.870,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.205,42396,39.000,10.000,0.820,N/A,7.000,12.000,43.000,2520.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.708,42396,39.000,10.000,0.820,N/A,7.000,12.000,43.000,2520.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.213,42396,142.000,70.000,0.920,N/A,2.000,19.000,44.000,2520.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.717,42396,142.000,70.000,0.920,N/A,2.000,19.000,44.000,2520.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.222,42396,142.000,61.000,0.741,N/A,2.000,30.000,45.000,2520.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.726,42396,142.000,61.000,0.741,N/A,2.000,30.000,45.000,2520.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.231,42396,127.000,65.000,1.032,N/A,0.000,28.000,45.000,2415.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.733,42396,127.000,65.000,1.032,N/A,0.000,28.000,45.000,2415.000,10501.000,0.945,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.238,42396,141.000,68.000,0.864,N/A,1.000,25.000,45.000,2415.000,10501.000,0.915,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.742,42396,141.000,68.000,0.864,N/A,1.000,25.000,45.000,2415.000,10501.000,0.915,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.247,42396,141.000,65.000,0.651,N/A,0.000,28.000,45.000,2385.000,10501.000,0.915,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.752,42396,141.000,65.000,0.651,N/A,0.000,28.000,45.000,2385.000,10501.000,0.915,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.256,42396,143.000,68.000,0.663,N/A,0.000,25.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.760,42396,143.000,68.000,0.663,N/A,0.000,25.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.263,42396,143.000,87.000,0.691,N/A,0.000,25.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.767,42396,143.000,87.000,0.691,N/A,0.000,25.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.272,42396,143.000,66.000,0.726,N/A,1.000,26.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.775,42396,143.000,66.000,0.726,N/A,1.000,26.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.279,42396,126.000,55.000,0.662,N/A,0.000,25.000,45.000,2445.000,10501.000,0.925,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.783,42396,126.000,55.000,0.662,N/A,0.000,25.000,45.000,2445.000,10501.000,0.925,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.288,42396,135.000,31.000,0.897,N/A,0.000,26.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.792,42396,135.000,31.000,0.897,N/A,0.000,26.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.295,42396,143.000,74.000,0.618,N/A,2.000,25.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.800,42396,143.000,74.000,0.618,N/A,2.000,25.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.304,42396,143.000,93.000,0.762,N/A,1.000,26.000,45.000,2385.000,10501.000,0.915,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.808,42396,143.000,93.000,0.762,N/A,1.000,26.000,45.000,2385.000,10501.000,0.915,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.314,42396,80.000,13.000,0.655,N/A,3.000,26.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.818,42396,80.000,13.000,0.655,N/A,3.000,26.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.324,42396,51.000,5.000,2.058,N/A,9.000,14.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.827,42396,51.000,5.000,2.058,N/A,9.000,14.000,45.000,2460.000,10501.000,0.935,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19.331,42396,39.000,5.000,1.144,N/A,0.000,13.000,45.000,2445.000,10501.000,0.925,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19.835,42396,39.000,5.000,1.144,N/A,0.000,13.000,45.000,2445.000,10501.000,0.925,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.339,42396,9.000,0.000,0.838,N/A,9.000,14.000,45.000,2445.000,10501.000,0.925,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.842,42396,9.000,0.000,0.838,N/A,9.000,14.000,45.000,2445.000,10501.000,0.925,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.245,42396,78.000,0.000,0.799,N/A,6.000,20.000,45.000,2340.000,10501.000,0.900,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.748,42396,78.000,0.000,0.799,N/A,6.000,20.000,45.000,2340.000,10501.000,0.900,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.252,42396,65.000,15.000,4.897,N/A,4.000,9.000,46.000,2745.000,10501.000,1.050,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.756,42396,65.000,15.000,4.897,N/A,4.000,9.000,46.000,2745.000,10501.000,1.050,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.261,42396,91.000,39.000,4.128,N/A,2.000,59.000,49.000,2745.000,10501.000,1.050,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.766,42396,91.000,39.000,4.128,N/A,2.000,59.000,49.000,2745.000,10501.000,1.050,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.271,42396,70.000,2.000,5.073,N/A,2.000,61.000,47.000,2745.000,10501.000,1.050,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.775,42396,70.000,2.000,5.073,N/A,2.000,61.000,47.000,2745.000,10501.000,1.050,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
